method_id,method,CC,PC,LOC,NCMIC,NCMEC,NECA,NAMFAEC
1616,io_realm_internal_Table_setBoolean,1,4,4,2,0,0,0
1617,io_realm_ManagedListOperator_checkValidValue,1,1,1,0,0,0,0
1618,io_realm_TestHelper_loadJsonFromAssets,1,2,4,0,0,0,0
1619,io_realm_BulkInsertTests_insertOrUpdate_mixingPrimaryKeyAndNoPrimaryKeyModels,1,0,29,0,0,0,0
1620,io_realm_internal_NativeObject_getNativeFinalizerPtr,1,0,6,0,0,0,0
1621,io_realm_internal_OsSharedRealm_getInstance,1,2,10,2,2,1,2
1622,io_realm_internal_UncheckedRow_getTable,1,0,3,0,0,0,0
1623,io_realm_mongodb_mongo_MongoCollection_getNamespace,1,0,7,0,0,0,0
1624,io_realm_StandardIntegrationTest_setupTest,1,0,3,0,0,0,0
1625,io_realm_internal_OsSharedRealm_detachIterators,3,0,9,0,0,0,0
1626,io_realm_internal_OsResults_aggregateNumber,1,2,3,1,0,0,0
1627,io_realm_internal_RealmProxyMediator_insert,1,2,8,0,0,0,0
1628,io_realm_internal_OsResults_nativeGetMode,1,1,1,0,0,0,0
1629,io_realm_exceptions_RealmMigrationNeededException_RealmMigrationNeededException,1,2,4,0,0,0,0
1630,io_realm_internal_OsSharedRealm_invalidateIterators,3,0,9,0,0,0,0
1631,io_realm_internal_async_BgPriorityRunnable_BgPriorityRunnable,1,1,3,0,0,0,0
1632,io_realm_internal_objectstore_OsMongoDatabase_OsMongoDatabase,1,4,6,0,0,0,0
1633,io_realm_internal_objectstore_OsWatchStream_nativeGetError,1,1,1,0,0,0,0
1634,io_realm_internal_objectstore_OsObjectBuilder_nativeAddNull,1,2,1,0,0,0,0
